area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSTot	RSWri	118:GERALD PLUMMER	119:TOM PALZER	120:JOHN THOMPSON PARKER	121:DOUGLAS HOWARD PIERCE	122:HERBERT G. PETERS	123:JAMES P BRADLEY	124:ARUN K. BHUMITRA	125:JERRY JOSEPH LAWS	126:PATRICK LITTLE	127:TIM GILDERSLEEVE	128:MICHAEL FAHMY GIRGIS	129:DON J. GRUNDMANN	130:RASH BIHARI GHOSH	131:LING LING SHI	132:JOHN ''JACK'' CREW	133:ERIN CRUZ	134:DERRICK MICHAEL REID	135:DIANNE FEINSTEIN	136:COLLEEN SHEA FERNALD	137:ADRIENNE NICOLE EDWARDS	138:PAUL A TAYLOR	139:DONNIE O. TURNER	140:PAT HARRIS	141:ALISON HARTSON	142:JASON M. HANANIA	143:DAVID HILDEBRAND	144:LEE OLSON	145:ROQUE ''ROCKY'' DE LA FUENTE	146:KEVIN DE LEON	147:KEVIN MOTTUS	148:DAVID MOORE	149:MARIO NABLIBA	195:SEELAM PRABHAKAR REDDY	196:MICHAEL V. ZIESING	197:URSULA M. SCHILLING
PCT9444	ED	901	118	-1	0	0	13	106	0	0	3	2	0	0	5	1	0	1	0	0	1	0	1	1	0	1	63	1	1	1	1	2	1	0	0	0	1	15	2	1	1	0	0	0
PCT9444	MV	901	312	-1	0	2	23	288	4	0	4	1	0	0	8	2	0	0	0	0	1	0	4	1	1	3	177	2	4	24	2	4	3	0	1	1	4	31	3	3	0	0	0	0
PCT9445	ED	945	154	0	0	0	7	147	2	1	0	1	0	1	3	1	2	1	1	0	1	1	2	1	2	2	78	1	3	4	1	2	1	0	0	0	2	29	2	0	2	0	0	0
PCT9445	MV	945	342	0	0	1	20	321	2	1	5	3	2	1	9	5	2	2	0	0	2	0	5	2	4	1	193	1	4	7	1	5	3	2	0	3	3	49	2	1	1	0	0	0
PCT9446	ED	1043	164	2	0	1	11	150	0	0	3	1	0	2	0	3	0	0	0	0	0	0	1	1	0	0	93	1	2	7	0	2	2	0	0	1	0	29	2	0	0	0	0	0
PCT9446	MV	1043	417	-3	0	3	33	384	1	0	8	5	0	0	23	4	0	4	0	2	0	5	10	1	1	1	241	1	4	15	0	8	2	1	1	2	2	39	0	1	2	0	0	0
PCT9447	ED	891	171	1	0	0	8	162	0	1	0	2	1	0	3	4	0	0	0	0	0	0	0	0	0	1	105	0	2	1	2	3	2	0	0	1	1	33	0	0	0	0	0	0
PCT9447	MV	891	327	1	0	3	22	301	1	0	3	1	1	0	12	9	1	1	1	0	0	0	8	1	1	2	192	2	6	4	0	1	2	1	0	3	0	42	2	2	2	0	0	0
PCT9448	ED	877	159	0	0	1	12	146	1	0	1	0	1	1	1	2	2	2	0	0	0	1	2	0	2	1	76	0	3	2	1	6	1	0	1	1	0	31	5	1	1	0	0	0
PCT9448	MV	877	307	-2	0	1	22	286	4	0	2	3	1	0	5	3	0	2	1	0	5	0	20	0	3	1	161	0	3	6	1	9	1	0	2	6	1	36	7	0	2	0	1	0
PCT9449	ED	784	97	-1	0	0	3	95	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	53	0	2	4	2	1	2	0	0	0	0	18	4	1	1	0	0	0
PCT9449	MV	784	302	4	0	5	25	268	1	1	1	1	0	0	8	4	5	4	0	0	4	1	12	1	3	3	154	0	6	7	1	2	2	0	3	5	3	33	1	2	0	0	0	0
PCT9451	ED	414	57	0	0	0	1	56	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	39	0	0	1	0	0	4	0	0	0	0	7	0	0	0	0	0	0
PCT9451	MV	414	154	3	0	1	9	141	0	0	2	1	0	1	5	4	0	2	0	0	0	1	0	0	5	1	81	0	3	6	0	2	0	1	0	0	1	19	6	0	0	0	0	0
PCT9452	ED	799	175	1	0	0	12	162	2	0	4	1	0	0	2	5	1	0	0	0	0	0	3	1	1	1	95	1	1	4	0	1	3	1	1	0	0	30	1	0	3	0	0	0
PCT9452	MV	799	281	0	0	1	26	254	1	0	0	2	0	0	9	2	4	1	1	0	0	3	3	0	7	0	166	0	1	5	0	1	3	1	0	0	2	38	3	0	1	0	0	0
PCT9453	ED	488	90	0	0	0	2	88	1	0	0	0	0	0	2	1	2	0	0	0	0	1	0	0	0	0	54	0	1	5	1	1	1	2	0	0	2	13	0	1	0	0	0	0
PCT9453	MV	488	175	0	0	2	7	166	0	0	1	0	1	0	2	3	0	2	0	0	0	0	6	0	3	4	96	0	0	3	0	1	3	1	0	3	1	34	0	0	2	0	0	0
PCT9501	MV	149	71	-2	0	0	6	67	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	47	0	2	2	1	1	1	0	1	1	0	5	0	0	1	0	0	0
PCT9502	MV	233	116	0	0	1	2	113	0	0	1	1	0	0	1	2	1	0	0	0	0	1	0	0	2	0	66	0	0	1	1	0	6	0	0	0	0	30	0	0	0	0	0	0
PCT9503	ED	725	128	-2	0	1	14	115	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	75	1	3	2	0	5	2	0	1	1	0	17	0	1	1	0	0	0
PCT9503	MV	725	184	0	0	2	9	173	0	0	0	2	0	1	3	2	0	0	0	0	0	0	0	0	2	3	112	0	3	3	0	5	3	0	3	1	0	28	0	0	2	0	0	0
PCT9505	ED	756	147	-2	0	2	15	132	0	0	2	2	0	0	1	0	0	2	0	1	0	1	0	2	1	0	95	0	1	2	0	4	0	0	2	0	0	14	1	0	1	0	0	0
PCT9505	MV	756	274	0	0	1	32	241	3	1	0	0	3	0	2	0	0	1	0	0	0	0	1	2	1	2	161	0	7	0	0	4	3	0	8	1	1	37	1	2	0	0	0	0
PCT9506	ED	771	134	0	0	2	10	122	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	75	2	3	1	1	5	1	3	0	0	1	25	1	0	0	0	0	0
PCT9506	MV	771	217	1	0	3	14	199	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	122	1	8	2	0	7	2	0	1	1	1	47	1	1	0	0	0	0
PCT9507	ED	733	170	1	0	0	13	156	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	95	0	6	0	0	1	0	0	1	0	0	48	0	0	0	0	0	0
PCT9507	MV	733	218	-2	0	1	10	209	0	1	0	2	0	0	2	3	0	0	0	0	1	0	0	1	0	0	113	0	2	2	0	3	5	0	0	1	0	73	0	0	0	0	0	0
PCT9508	ED	784	180	0	0	0	8	172	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	89	1	1	0	1	8	4	1	1	0	0	58	0	0	0	0	0	0
PCT9508	MV	784	258	3	0	0	5	250	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	2	0	1	142	0	3	0	0	0	5	0	3	0	0	89	0	0	0	0	0	0
PCT9509	ED	719	165	0	0	1	6	158	3	0	0	5	1	0	4	0	0	1	1	0	0	0	0	1	0	0	82	0	2	2	1	2	3	0	0	0	0	48	0	1	1	0	0	0
PCT9509	MV	719	239	-1	0	0	10	230	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	1	141	2	1	0	0	3	5	0	1	0	0	71	0	0	0	0	0	0
PCT9511	ED	600	147	0	0	0	10	137	0	0	0	0	1	1	2	2	0	1	0	0	1	0	0	0	2	0	63	0	1	2	0	6	3	0	0	2	2	47	0	1	0	0	0	0
PCT9511	MV	600	177	2	0	1	9	165	2	0	1	1	0	1	4	0	0	0	0	0	1	0	0	1	1	1	81	0	3	2	0	2	4	0	1	0	0	59	0	0	0	0	0	0
PCT9512	ED	771	161	0	0	2	11	148	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	85	0	4	1	0	6	3	0	0	1	1	45	0	0	0	0	0	0
PCT9512	MV	771	251	-5	0	2	11	243	1	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	2	4	130	0	1	0	0	7	3	0	2	0	0	83	3	2	0	0	0	0
PCT9513	ED	864	200	0	0	0	13	187	0	2	1	2	3	0	1	0	0	1	0	0	0	1	0	1	2	1	105	0	5	0	1	6	1	0	1	0	1	50	0	1	1	0	0	0
PCT9513	MV	864	261	5	0	1	16	239	1	0	0	0	2	0	2	1	0	0	0	0	0	1	0	1	1	1	132	0	2	1	0	4	10	0	0	0	0	79	1	0	0	0	0	0
PCT9514	ED	869	229	0	0	1	10	218	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	3	116	1	1	3	1	4	5	0	1	3	1	70	1	0	1	0	0	0
PCT9514	MV	869	257	1	0	2	9	245	0	0	0	4	0	0	0	2	0	0	0	0	1	0	1	1	1	2	147	0	0	1	1	3	6	1	0	0	0	74	0	0	0	0	0	0
PCT9515	ED	685	159	0	0	0	8	151	0	0	2	4	0	0	2	0	0	0	0	0	0	0	0	0	1	0	88	0	4	2	0	2	4	0	1	0	1	40	0	0	0	0	0	0
PCT9515	MV	685	243	0	0	1	17	225	2	0	0	2	0	0	11	2	0	0	0	0	0	0	0	1	1	2	126	0	0	1	0	4	4	0	1	1	1	66	0	0	0	0	0	0
PCT9516	ED	864	206	0	0	0	9	197	0	2	1	1	0	3	5	1	0	1	1	0	0	2	0	0	0	1	102	1	1	2	2	3	2	2	0	0	1	59	2	2	0	0	0	0
PCT9516	MV	864	269	1	0	2	9	257	2	1	1	4	0	0	3	0	1	1	0	0	0	2	3	0	2	0	155	1	6	2	1	4	4	0	0	0	1	57	4	2	0	0	0	0
PCT9517	ED	768	197	0	0	2	15	180	0	0	0	4	0	0	0	1	1	1	0	0	0	3	1	1	0	0	98	1	5	2	0	1	1	3	1	0	1	55	0	0	0	0	0	0
PCT9517	MV	768	235	1	0	2	11	221	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	123	0	1	5	0	3	1	2	0	0	0	71	5	0	5	0	0	0
PCT9518	ED	783	180	1	0	0	9	170	1	0	0	2	2	0	1	0	1	0	0	0	0	1	0	1	0	0	93	0	2	2	0	6	3	0	1	0	0	53	0	1	0	0	0	0
PCT9518	MV	783	242	0	0	0	7	235	0	0	1	1	1	2	3	0	0	0	0	0	0	0	1	1	1	0	126	1	4	7	0	0	5	0	1	3	1	76	0	0	0	0	0	0
PCT9519	ED	850	217	0	0	0	16	201	0	0	0	1	0	0	2	2	0	0	0	0	0	1	2	0	0	0	114	0	3	3	1	6	3	1	1	1	1	57	1	0	1	0	0	0
PCT9519	MV	850	294	-1	0	1	5	289	0	0	2	3	0	0	2	3	0	1	0	0	0	0	1	1	0	3	173	0	0	0	0	2	6	0	0	1	0	91	0	0	0	0	0	0
PCT9521	ED	893	254	0	0	0	10	244	2	0	0	4	0	0	2	1	0	1	1	1	0	1	0	0	1	2	132	2	3	0	0	10	3	0	3	0	2	72	0	0	1	0	0	0
PCT9521	MV	893	290	3	0	2	9	276	0	0	0	1	0	0	5	1	0	0	0	0	0	0	0	0	3	2	180	0	1	0	1	2	5	0	0	0	1	74	0	0	0	0	0	0
PCT9701	ED	665	156	0	0	0	7	149	0	0	0	1	0	0	2	0	0	0	0	0	0	0	4	1	1	1	78	1	4	1	0	0	5	0	1	0	0	49	0	0	0	0	0	0
PCT9701	MV	665	235	0	0	1	19	215	2	0	2	1	0	0	4	6	3	0	0	0	0	0	5	0	2	1	112	0	1	6	0	4	6	1	0	0	1	55	2	1	0	0	0	0
PCT9702	ED	710	194	0	0	0	10	184	2	0	2	0	0	0	2	1	0	1	0	0	1	0	0	0	0	0	114	0	0	0	0	2	2	0	0	0	1	54	1	0	1	0	0	0
PCT9702	MV	710	231	0	0	0	25	206	0	0	1	1	1	2	4	2	0	0	0	0	0	0	2	0	0	0	122	0	2	4	0	0	1	0	2	1	2	58	1	0	0	0	0	0
PCT9703	ED	931	182	1	0	0	10	171	0	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	2	2	111	0	2	7	0	2	2	2	0	2	1	27	2	2	1	0	0	0
PCT9703	MV	931	373	1	0	2	35	335	1	0	4	2	1	0	11	2	2	0	0	0	0	0	4	2	2	3	216	2	2	2	3	5	6	0	3	1	8	48	3	1	1	0	0	0
PCT9704	ED	942	191	0	0	0	14	177	0	0	0	1	0	0	2	3	0	1	0	0	0	0	2	0	1	1	108	0	4	1	0	1	2	0	2	0	0	46	1	0	1	0	0	0
PCT9704	MV	942	354	-1	0	0	19	336	0	0	2	6	1	1	10	2	2	1	0	0	0	1	0	0	1	0	211	0	0	6	0	3	6	1	2	0	0	77	2	0	1	0	0	0
PCT9705	ED	879	208	1	0	0	9	198	0	0	0	2	0	0	2	1	0	1	0	0	1	0	0	1	0	0	110	1	0	2	0	8	3	0	1	1	2	60	2	0	0	0	0	0
PCT9705	MV	879	309	0	0	1	14	294	0	0	0	2	0	0	5	1	0	0	0	0	1	1	4	0	2	1	186	0	1	2	0	4	3	3	1	0	1	69	3	2	2	0	0	0
PCT9706	MV	51	32	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	1	2	0	0	0	0	0	5	0	0	0	0	0	0
PCT9707	ED	799	121	0	0	1	7	113	0	0	0	1	0	0	4	2	1	0	0	0	0	0	0	1	1	0	71	0	1	2	0	2	0	1	0	0	3	21	0	1	1	0	0	0
PCT9707	MV	799	355	-4	0	1	19	339	2	0	3	2	2	2	6	10	0	1	0	0	0	0	6	2	0	3	209	0	3	16	2	6	10	2	0	4	0	45	2	1	0	0	0	0
PCT9708	ED	919	193	1	0	1	8	183	1	0	1	0	2	2	0	1	0	3	0	0	0	1	1	0	0	0	109	0	1	2	0	6	2	0	2	2	0	44	3	0	0	0	0	0
PCT9708	MV	919	324	2	0	3	21	298	2	0	2	1	0	0	3	3	0	1	0	1	0	0	4	0	3	0	195	1	2	7	2	2	7	0	3	0	1	56	1	1	0	0	0	0
PCT9709	ED	998	196	1	0	0	15	180	0	0	1	0	2	2	1	3	0	0	0	0	0	0	2	3	2	1	105	1	3	5	2	3	4	0	1	1	1	33	2	1	1	0	0	0
PCT9709	MV	998	355	1	0	2	28	324	1	1	1	0	1	0	5	2	1	2	0	0	0	0	4	4	3	1	221	1	3	8	1	5	8	1	0	1	4	44	0	0	1	0	0	0
PCT9711	ED	625	167	0	0	0	9	158	0	0	2	1	0	1	1	2	1	1	0	0	0	0	0	2	1	0	98	2	2	4	2	4	2	0	0	0	1	28	0	0	3	0	0	0
PCT9711	MV	625	254	0	0	0	11	243	0	0	0	1	2	0	4	3	0	1	0	0	0	0	3	0	1	4	165	2	0	3	0	3	6	1	0	3	2	35	3	0	1	0	0	0
PCT9712	ED	651	134	-1	0	0	5	130	2	0	1	0	1	0	4	1	0	1	0	0	0	1	1	1	0	0	82	0	1	1	0	2	2	0	0	0	2	27	0	0	0	0	0	0
PCT9712	MV	651	288	1	0	0	10	277	1	0	0	0	0	0	9	11	1	0	0	0	0	0	1	2	1	3	188	0	0	4	0	1	0	1	1	0	4	47	1	1	0	0	0	0
PCT9713	ED	930	161	0	0	1	14	146	4	0	1	0	0	0	5	3	0	2	0	0	0	1	4	0	0	1	90	0	1	5	0	3	0	1	0	2	1	21	0	1	0	0	0	0
PCT9713	MV	930	362	1	0	1	18	342	2	0	2	2	0	0	7	8	3	2	0	0	0	0	4	4	2	0	235	0	2	3	2	1	1	0	0	4	4	50	3	0	1	0	0	0
PCT9714	ED	911	154	0	0	0	10	144	0	0	1	1	1	1	5	1	0	1	0	0	0	0	0	3	3	1	94	0	0	4	1	0	0	0	0	0	3	22	0	0	2	0	0	0
PCT9714	MV	911	367	2	0	2	15	348	1	0	0	0	1	1	8	2	2	1	1	2	2	1	3	3	5	4	228	1	0	12	0	5	4	0	0	0	6	52	0	0	3	0	0	0
PCT9715	ED	566	162	0	0	0	6	156	1	0	2	1	0	0	1	2	0	0	0	0	0	0	0	0	1	1	112	1	2	4	0	4	0	0	0	0	1	21	1	1	0	0	0	0
PCT9715	MV	566	218	1	0	1	11	205	1	1	0	0	0	0	6	1	0	3	0	0	1	1	1	3	3	0	154	0	2	5	0	2	2	0	0	0	1	17	0	1	0	0	0	0
PCT9716	ED	928	198	-1	0	0	12	187	1	0	1	2	0	0	3	2	0	2	0	0	0	1	1	0	3	1	107	0	1	4	0	3	3	0	0	3	2	43	0	1	3	0	0	0
PCT9716	MV	928	368	4	0	2	22	340	0	1	1	1	0	0	7	4	0	3	0	0	2	0	3	6	1	0	223	1	1	8	0	5	5	2	0	3	2	59	2	0	0	0	0	0
PCT9717	ED	967	206	-1	0	0	16	191	2	3	0	1	0	0	4	4	2	1	0	0	0	0	0	0	2	1	120	1	3	7	0	2	2	0	1	0	1	30	3	0	1	0	0	0
PCT9717	MV	967	371	6	0	0	11	354	1	0	1	2	1	1	10	6	4	4	0	0	0	1	2	2	5	1	244	1	1	7	0	2	6	0	0	1	1	47	1	1	1	0	0	0
PCT9718	ED	843	183	-2	0	1	8	176	0	0	0	0	1	0	2	2	0	2	0	0	0	0	1	0	3	1	116	0	1	5	0	2	1	1	0	0	5	32	1	0	0	0	0	0
PCT9718	MV	843	385	3	0	2	16	364	4	0	1	7	1	0	12	5	1	3	0	0	0	0	4	0	7	6	237	0	1	13	1	4	3	0	0	0	4	47	1	1	1	0	0	0
PCT9719	ED	863	186	0	0	1	12	173	0	0	0	1	3	0	2	3	0	0	0	0	0	0	0	1	0	0	121	0	1	5	0	3	4	0	2	0	0	23	3	0	1	0	0	0
PCT9719	MV	863	389	1	0	0	16	372	2	0	3	0	1	1	11	17	0	3	0	0	0	0	1	0	1	0	271	0	0	3	1	2	2	4	1	0	3	43	2	0	0	0	0	0
PCT9721	ED	653	182	-1	0	2	9	172	0	0	0	1	1	0	4	0	0	5	0	0	0	0	0	1	1	1	120	0	1	8	1	3	2	1	1	0	4	15	1	0	1	0	0	0
PCT9721	MV	653	250	1	0	0	22	227	1	0	1	0	0	0	16	1	1	0	0	0	0	0	1	1	3	4	157	1	1	3	0	2	2	1	0	0	0	29	1	0	1	0	0	0
PCT9722	ED	593	86	0	0	0	2	84	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1	0	0	59	0	1	4	0	1	1	0	0	1	0	10	0	0	0	0	0	0
PCT9722	MV	593	269	-3	0	1	20	251	2	1	4	0	0	0	7	5	2	1	0	0	0	2	5	0	4	2	150	0	1	9	2	3	4	0	0	1	2	38	4	2	0	0	0	0
PCT9723	ED	458	74	0	0	0	5	69	0	0	0	0	0	0	2	4	1	0	0	0	1	0	0	1	1	0	49	0	1	0	0	2	0	0	0	1	2	3	0	0	1	0	0	0
PCT9723	MV	458	198	1	0	1	11	185	1	0	4	0	0	1	11	1	2	5	0	0	1	0	2	1	0	0	132	0	0	3	0	1	0	0	1	1	0	17	0	0	1	0	0	0
PCT9724	ED	950	144	0	0	0	9	135	0	0	2	0	1	0	2	7	1	0	0	1	0	0	3	0	1	1	81	2	1	6	0	6	0	0	0	1	2	14	2	0	1	0	0	0
PCT9724	MV	950	386	-1	0	3	29	355	4	3	5	1	0	0	18	10	1	2	0	0	0	1	13	3	6	1	195	0	2	20	2	3	3	1	4	0	6	38	1	4	8	0	0	0
PCT9725	ED	941	118	-1	0	0	11	108	0	0	0	0	0	1	5	3	1	3	0	0	0	0	0	4	1	1	66	1	0	2	0	4	1	0	0	1	0	13	1	0	0	0	0	0
PCT9725	MV	941	350	0	0	0	28	322	3	0	3	3	0	0	14	4	6	1	0	0	0	1	4	2	2	3	206	0	3	12	3	5	2	1	1	1	1	30	6	0	5	0	0	0
PCT9726	ED	685	83	0	0	0	4	79	0	0	0	0	0	0	4	3	0	1	1	0	0	0	0	0	0	0	45	0	2	6	0	1	2	0	0	0	0	12	0	2	0	0	0	0
PCT9726	MV	685	137	0	0	2	4	131	0	0	2	0	1	0	5	2	1	0	0	0	0	0	0	3	0	0	76	0	3	4	0	2	3	1	0	0	0	20	2	1	5	0	0	0
PCT9727	ED	435	60	1	0	0	3	56	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	36	0	0	4	0	0	1	0	0	0	0	10	1	0	0	0	0	0
PCT9727	MV	435	205	2	0	2	12	189	1	1	2	1	0	0	13	4	2	1	0	0	2	0	3	1	10	1	111	1	0	3	0	2	6	1	1	0	2	18	2	0	0	0	0	0
PCT9728	ED	906	204	0	0	0	7	197	0	0	0	1	1	0	10	7	0	2	0	0	0	0	0	1	5	0	111	0	4	7	0	3	2	1	1	3	1	35	1	1	0	0	0	0
PCT9728	MV	906	378	-2	0	3	24	353	1	0	4	0	1	2	15	11	0	0	0	0	0	0	3	0	2	0	229	1	0	10	1	4	1	0	0	3	5	53	6	0	1	0	0	0
PCT9729	ED	782	161	1	0	0	14	146	0	0	0	0	0	0	7	5	2	1	0	0	0	0	0	0	1	0	104	0	1	5	0	2	2	0	0	0	3	12	1	0	0	0	0	0
PCT9729	MV	782	304	0	0	3	18	283	0	2	3	0	0	1	12	6	1	1	0	0	1	0	0	2	4	1	202	0	1	6	1	4	4	0	0	1	4	23	1	1	1	0	0	0
PCT9731	ED	529	138	0	0	1	6	131	0	0	1	0	0	0	4	2	0	0	0	0	1	0	0	0	5	3	99	0	0	4	1	1	1	0	0	0	1	7	0	0	1	0	0	0
PCT9731	MV	529	189	0	0	0	8	181	1	0	1	1	0	0	5	8	1	0	0	0	0	0	2	0	0	0	126	0	0	5	0	1	3	1	0	1	4	17	4	0	0	0	0	0
PCT9732	MV	73	43	1	0	0	1	41	0	0	1	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	28	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
PCT9733	MV	224	146	0	0	0	5	141	0	1	0	0	0	0	3	4	0	0	0	0	0	0	0	0	1	0	106	1	1	1	1	1	0	0	0	0	0	19	2	0	0	0	0	0
PCT9734	ED	577	122	0	0	0	6	116	0	0	0	0	0	0	3	1	4	0	0	0	2	2	1	0	1	2	82	0	1	3	0	1	1	0	0	0	0	12	0	0	0	0	0	0
PCT9734	MV	577	261	1	0	0	8	252	0	0	0	0	0	0	12	6	1	0	0	0	2	0	5	3	2	0	179	1	0	3	0	5	2	0	0	1	0	27	0	1	2	0	0	0
PCT9735	ED	782	167	1	0	1	19	146	1	0	1	0	0	0	2	4	0	0	0	0	0	1	0	2	3	1	102	0	2	3	0	1	1	0	0	0	1	18	1	2	0	0	0	0
PCT9735	MV	782	344	0	0	1	15	328	1	1	1	0	0	0	4	8	0	1	0	0	3	0	2	2	8	2	229	3	0	2	0	2	2	5	0	0	3	45	3	0	1	0	0	0
PCT9736	ED	699	145	0	0	0	5	140	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	3	2	4	88	2	0	7	1	2	1	0	1	1	1	22	0	0	1	0	0	0
PCT9736	MV	699	305	1	0	2	9	293	0	0	1	2	0	0	9	1	0	0	0	0	0	1	2	1	4	1	212	0	0	5	2	5	4	0	0	0	1	40	0	0	2	0	0	0
PCT9737	ED	792	175	-1	0	0	6	170	0	0	0	0	0	0	2	6	1	0	1	0	0	0	1	3	4	3	111	1	3	2	0	5	3	0	0	0	1	22	1	0	0	0	0	0
PCT9737	MV	792	343	-3	0	1	12	333	2	0	1	0	0	0	5	6	1	1	0	0	0	0	3	0	0	0	212	1	2	11	2	3	2	1	1	0	8	69	1	0	1	0	0	0
PCT9738	ED	830	99	0	0	0	4	95	0	0	0	0	1	1	1	5	2	0	0	0	0	1	1	0	1	2	51	0	2	3	0	2	1	2	0	0	2	17	0	0	0	0	0	0
PCT9738	MV	830	263	4	0	3	10	246	3	0	0	0	4	1	9	4	1	3	0	0	0	0	0	2	0	2	157	1	2	9	0	5	2	1	1	0	5	32	1	1	0	0	0	0
PCT9739	ED	826	126	0	0	2	6	118	0	2	1	1	1	0	1	1	0	0	0	0	0	0	0	2	1	0	54	0	6	5	1	7	2	1	1	1	2	25	1	2	0	0	0	0
PCT9739	MV	826	193	-3	0	0	13	183	1	0	1	3	0	0	8	3	0	0	0	0	0	1	0	2	3	1	97	1	5	4	0	4	3	0	2	2	0	36	4	1	1	0	0	0
PCT9741	ED	1022	19	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0
PCT9741	MV	1022	24	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0
PCT9742	ED	647	134	0	0	0	5	129	0	0	1	0	0	1	4	2	0	0	0	0	0	0	4	1	1	0	77	1	1	8	2	2	2	0	0	0	1	20	0	0	1	0	0	0
PCT9742	MV	647	187	1	0	1	7	178	0	1	4	0	0	0	9	9	1	0	0	0	0	0	0	0	1	0	122	0	0	5	1	2	1	0	0	0	0	19	1	0	2	0	0	0
PCT9743	ED	1093	172	0	0	1	10	161	1	0	1	1	1	1	4	4	1	1	0	0	1	2	1	0	0	2	95	1	3	0	0	5	5	1	0	0	0	28	0	2	0	0	0	0
PCT9743	MV	1093	317	2	0	4	17	294	2	0	3	0	4	1	6	3	0	4	0	0	0	4	0	2	3	2	178	0	0	7	2	8	9	1	1	3	1	45	2	3	0	0	0	0
PCT9744	ED	902	141	0	0	0	9	132	0	0	4	0	1	0	3	7	1	2	1	0	1	0	0	1	0	1	67	0	4	5	0	4	5	0	1	0	1	21	1	1	0	0	0	0
PCT9744	MV	902	234	1	0	1	19	213	1	1	3	0	0	4	9	14	1	0	0	0	4	1	1	1	0	1	117	0	6	6	1	6	2	0	0	1	1	30	0	1	1	0	0	0
PCT9745	ED	934	141	0	0	0	8	133	0	1	0	0	0	0	0	5	2	2	1	0	0	0	0	2	2	1	79	0	1	2	0	4	4	1	0	0	1	24	0	0	1	0	0	0
PCT9745	MV	934	205	-1	0	0	6	200	1	0	0	0	1	0	5	6	0	2	0	0	0	0	2	0	1	5	119	0	5	6	2	6	4	1	1	0	2	27	2	0	2	0	0	0
PCT9746	ED	867	192	0	0	0	16	176	1	0	1	1	0	0	4	5	0	2	0	1	0	0	0	0	5	0	105	1	3	6	0	5	5	1	2	2	3	15	6	0	2	0	0	0
PCT9746	MV	867	334	2	0	1	23	308	1	0	0	3	0	1	11	4	1	2	0	0	0	0	0	1	6	0	212	0	0	7	0	4	7	1	1	2	2	37	2	0	3	0	0	0
PCT9747	ED	940	198	0	0	0	9	189	2	2	1	1	0	0	1	2	0	1	0	0	0	0	4	1	2	2	116	1	2	1	0	3	6	1	1	0	1	35	1	2	0	0	0	0
PCT9747	MV	940	323	0	0	3	17	303	1	1	1	0	0	0	11	4	0	0	0	0	0	1	6	0	0	2	189	2	1	9	1	3	4	0	3	4	2	49	4	1	4	0	0	0
PCT9748	ED	913	164	0	0	0	6	158	1	0	1	0	0	2	4	4	0	0	0	0	0	0	2	2	0	3	90	0	3	1	2	2	3	0	0	2	1	28	3	2	2	0	0	0
PCT9748	MV	913	342	3	0	0	24	315	1	0	0	1	0	0	10	5	4	1	0	0	2	0	4	0	5	5	183	0	1	9	1	2	11	1	0	1	1	65	2	0	0	0	0	0
PCT9749	ED	893	143	-1	0	1	19	124	1	0	2	4	2	2	0	0	0	0	0	0	0	1	2	0	3	1	61	1	5	1	0	4	6	0	2	1	3	20	0	1	1	0	0	0
PCT9749	MV	893	266	0	0	1	7	258	2	0	1	0	0	2	5	3	0	1	0	0	1	0	6	0	1	2	149	3	7	2	2	7	8	0	0	3	2	50	0	1	0	0	0	0
PCT9751	ED	977	157	-1	0	1	17	140	0	2	2	1	0	0	3	0	0	1	0	0	0	0	0	1	2	0	89	0	3	0	2	4	2	0	0	1	1	21	1	1	3	0	0	0
