area_id	subtotal_type	party	RSReg	RSCst	RSCnt	RSCd1	RSCd2	RSPnd	RSCha
PCT1126	TO	AI	10						
PCT1126	TO	DEM	566						
PCT1126	TO	GRN	4						
PCT1126	TO	LIB	4						
PCT1126	TO	PF	3						
PCT1126	TO	REP	52						
PCT1126	TO	NPP	373						
PCT1126	TO	NPPALL	373						
PCT1126	ED	ALL	200	108	108				
PCT1126	ED	AI	0						
PCT1126	ED	DEM	116						
PCT1126	ED	GRN	1						
PCT1126	ED	LIB	1						
PCT1126	ED	PF	1						
PCT1126	ED	REP	7						
PCT1126	ED	NPP	112						
PCT1126	ED	NPPALL	112						
PCT1126	MV	ALL	812	315	309			0	6
PCT1126	MV	AI	10	2	2			0	0
PCT1126	MV	AINPP	3	0	0			0	0
PCT1126	MV	DEM	450	203	199			0	4
PCT1126	MV	DEMNPP	33	28	26			0	2
PCT1126	MV	GRN	3	0	0			0	0
PCT1126	MV	LIB	3	2	2			0	0
PCT1126	MV	LIBNPP	2	1	1			0	0
PCT1126	MV	PF	2	0	0			0	0
PCT1126	MV	REP	45	14	14			0	0
PCT1126	MV	NPP	261	65	65			0	0
PCT1126	MV	NPPALL	299	94	92			0	2
PCT1127	TO	ALL	965	458	445				
PCT1127	TO	AI	20						
PCT1127	TO	DEM	521						
PCT1127	TO	GRN	2						
PCT1127	TO	LIB	4						
PCT1127	TO	PF	6						
PCT1127	TO	REP	79						
PCT1127	TO	NPP	333						
PCT1127	TO	NPPALL	333						
PCT1127	ED	ALL	222	150	150				
PCT1127	ED	AI	5						
PCT1127	ED	DEM	114						
PCT1127	ED	GRN	0						
PCT1127	ED	LIB	1						
PCT1127	ED	PF	0						
PCT1127	ED	REP	21						
PCT1127	ED	NPP	115						
PCT1127	ED	NPPALL	115						
PCT1127	MV	ALL	743	308	295			0	11
PCT1127	MV	AI	15	2	2			0	0
PCT1127	MV	AINPP	5	3	3			0	0
PCT1127	MV	DEM	407	200	192			0	8
PCT1127	MV	DEMNPP	28	18	18			0	0
PCT1127	MV	GRN	2	0	0			0	0
PCT1127	MV	LIB	3	0	0			0	0
PCT1127	MV	LIBNPP	1	1	1			0	0
PCT1127	MV	PF	6	3	3			0	0
PCT1127	MV	REP	58	28	28			0	0
PCT1127	MV	NPP	218	53	50			0	3
PCT1127	MV	NPPALL	252	75	72			0	3
PCT1128	TO	ALL	879	405	397				
PCT1128	TO	AI	16						
PCT1128	TO	DEM	453						
PCT1128	TO	GRN	4						
PCT1128	TO	LIB	1						
PCT1128	TO	PF	5						
PCT1128	TO	REP	55						
PCT1128	TO	NPP	345						
PCT1128	TO	NPPALL	345						
PCT1128	ED	ALL	145	108	108				
PCT1128	ED	AI	0						
PCT1128	ED	DEM	75						
PCT1128	ED	GRN	1						
PCT1128	ED	LIB	0						
PCT1128	ED	PF	0						
PCT1128	ED	REP	6						
PCT1128	ED	NPP	104						
PCT1128	ED	NPPALL	104						
PCT1128	MV	ALL	734	297	289			0	4
PCT1128	MV	AI	19	3	3			0	0
PCT1128	MV	AINPP	1	1	1			0	0
PCT1128	MV	DEM	378	182	179			0	3
PCT1128	MV	DEMNPP	37	33	32			0	1
PCT1128	MV	GRN	3	0	0			0	0
PCT1128	MV	LIB	1	0	0			0	0
PCT1128	MV	LIBNPP	0	0	0			0	0
PCT1128	MV	PF	5	2	2			0	0
PCT1128	MV	REP	49	22	22			0	0
PCT1128	MV	NPP	241	54	54			0	0
PCT1128	MV	NPPALL	279	88	87			0	1
PCT1129	TO	ALL	1036	478	461				
PCT1129	TO	AI	8						
PCT1129	TO	DEM	549						
PCT1129	TO	GRN	4						
PCT1129	TO	LIB	4						
PCT1129	TO	PF	4						
PCT1129	TO	REP	92						
PCT1129	TO	NPP	375						
PCT1129	TO	NPPALL	375						
PCT1129	ED	ALL	246	146	146				
PCT1129	ED	AI	3						
PCT1129	ED	DEM	114						
PCT1129	ED	GRN	2						
PCT1129	ED	LIB	2						
PCT1129	ED	PF	1						
PCT1129	ED	REP	24						
PCT1129	ED	NPP	136						
PCT1129	ED	NPPALL	136						
PCT1129	MV	ALL	790	332	315			0	14
PCT1129	MV	AI	5	1	1			0	0
PCT1129	MV	AINPP	2	1	1			0	0
PCT1129	MV	DEM	435	216	207			0	9
PCT1129	MV	DEMNPP	33	30	30			0	0
PCT1129	MV	GRN	2	1	0			0	1
PCT1129	MV	LIB	2	0	0			0	0
PCT1129	MV	LIBNPP	1	1	1			0	0
PCT1129	MV	PF	3	1	1			0	0
PCT1129	MV	REP	68	27	26			0	1
PCT1129	MV	NPP	239	54	51			0	3
PCT1129	MV	NPPALL	275	86	83			0	3
PCT1131	TO	ALL	860	396	391				
PCT1131	TO	AI	8						
PCT1131	TO	DEM	450						
PCT1131	TO	GRN	1						
PCT1131	TO	LIB	3						
PCT1131	TO	PF	2						
PCT1131	TO	REP	72						
PCT1131	TO	NPP	324						
PCT1131	TO	NPPALL	324						
PCT1131	ED	ALL	166	110	110				
PCT1131	ED	AI	2						
PCT1131	ED	DEM	82						
PCT1131	ED	GRN	0						
PCT1131	ED	LIB	0						
PCT1131	ED	PF	0						
PCT1131	ED	REP	14						
PCT1131	ED	NPP	104						
PCT1131	ED	NPPALL	104						
PCT1131	MV	ALL	694	286	281			0	3
PCT1131	MV	AI	6	2	1			0	1
PCT1131	MV	AINPP	2	1	1			0	0
PCT1131	MV	DEM	368	174	173			0	1
PCT1131	MV	DEMNPP	32	25	24			0	1
PCT1131	MV	GRN	1	0	0			0	0
PCT1131	MV	LIB	3	0	0			0	0
PCT1131	MV	LIBNPP	1	1	1			0	0
PCT1131	MV	PF	3	1	1			0	0
PCT1131	MV	REP	58	27	27			0	0
PCT1131	MV	NPP	220	55	55			0	0
PCT1131	MV	NPPALL	255	82	81			0	1
PCT1132	TO	ALL	1032	489	478				
PCT1132	TO	AI	13						
PCT1132	TO	DEM	551						
PCT1132	TO	GRN	3						
PCT1132	TO	LIB	8						
PCT1132	TO	PF	4						
PCT1132	TO	REP	61						
PCT1132	TO	NPP	392						
PCT1132	TO	NPPALL	392						
PCT1132	ED	ALL	194	105	105				
PCT1132	ED	AI	4						
PCT1132	ED	DEM	106						
PCT1132	ED	GRN	0						
PCT1132	ED	LIB	3						
PCT1132	ED	PF	0						
PCT1132	ED	REP	10						
PCT1132	ED	NPP	117						
PCT1132	ED	NPPALL	117						
PCT1132	MV	ALL	838	384	373			0	9
PCT1132	MV	AI	9	5	4			0	1
PCT1132	MV	AINPP	2	1	1			0	0
PCT1132	MV	DEM	445	242	237			0	5
PCT1132	MV	DEMNPP	44	38	38			0	0
PCT1132	MV	GRN	3	0	0			0	0
PCT1132	MV	LIB	5	2	2			0	0
PCT1132	MV	LIBNPP	0	0	0			0	0
PCT1132	MV	PF	4	0	0			0	0
PCT1132	MV	REP	51	26	25			0	1
PCT1132	MV	NPP	275	70	68			0	2
PCT1132	MV	NPPALL	321	109	107			0	2
PCT1133	TO	ALL	875	453	447				
PCT1133	TO	AI	15						
PCT1133	TO	DEM	490						
PCT1133	TO	GRN	4						
PCT1133	TO	LIB	4						
PCT1133	TO	PF	3						
PCT1133	TO	REP	68						
PCT1133	TO	NPP	291						
PCT1133	TO	NPPALL	291						
PCT1133	ED	ALL	159	112	112				
PCT1133	ED	AI	8						
PCT1133	ED	DEM	100						
PCT1133	ED	GRN	0						
PCT1133	ED	LIB	0						
PCT1133	ED	PF	0						
PCT1133	ED	REP	11						
PCT1133	ED	NPP	89						
PCT1133	ED	NPPALL	89						
PCT1133	MV	ALL	716	341	335			0	6
PCT1133	MV	AI	7	2	2			0	0
PCT1133	MV	AINPP	4	3	3			0	0
PCT1133	MV	DEM	390	224	219			0	5
PCT1133	MV	DEMNPP	45	36	35			0	1
PCT1133	MV	GRN	4	0	0			0	0
PCT1133	MV	LIB	4	2	2			0	0
PCT1133	MV	LIBNPP	0	0	0			0	0
PCT1133	MV	PF	3	1	1			0	0
PCT1133	MV	REP	57	25	25			0	0
PCT1133	MV	NPP	202	48	48			0	0
PCT1133	MV	NPPALL	251	87	86			0	1
PCT1134	TO	ALL	767	427	421				
PCT1134	TO	AI	12						
PCT1134	TO	DEM	420						
PCT1134	TO	GRN	3						
PCT1134	TO	LIB	1						
PCT1134	TO	PF	1						
PCT1134	TO	REP	54						
PCT1134	TO	NPP	276						
PCT1134	TO	NPPALL	276						
PCT1134	ED	ALL	182	127	127				
PCT1134	ED	AI	3						
PCT1134	ED	DEM	108						
PCT1134	ED	GRN	1						
PCT1134	ED	LIB	0						
PCT1134	ED	PF	1						
PCT1134	ED	REP	8						
PCT1134	ED	NPP	89						
PCT1134	ED	NPPALL	89						
PCT1134	MV	ALL	585	300	294			0	6
PCT1134	MV	AI	9	1	1			0	0
PCT1134	MV	AINPP	1	1	1			0	0
PCT1134	MV	DEM	312	185	179			0	6
PCT1134	MV	DEMNPP	27	19	19			0	0
PCT1134	MV	GRN	2	1	1			0	0
PCT1134	MV	LIB	1	1	1			0	0
PCT1134	MV	LIBNPP	0	0	0			0	0
PCT1134	MV	PF	0	0	0			0	0
PCT1134	MV	REP	46	31	31			0	0
PCT1134	MV	NPP	187	61	61			0	0
PCT1134	MV	NPPALL	215	81	81			0	0
PCT1135	TO	ALL	556	290	282				
PCT1135	TO	AI	13						
PCT1135	TO	DEM	306						
PCT1135	TO	GRN	1						
PCT1135	TO	LIB	2						
PCT1135	TO	PF	0						
PCT1135	TO	REP	32						
PCT1135	TO	NPP	202						
PCT1135	TO	NPPALL	202						
PCT1135	ED	ALL	91	61	61				
PCT1135	ED	AI	1						
PCT1135	ED	DEM	51						
PCT1135	ED	GRN	1						
PCT1135	ED	LIB	0						
PCT1135	ED	PF	0						
PCT1135	ED	REP	5						
PCT1135	ED	NPP	65						
PCT1135	ED	NPPALL	65						
PCT1135	MV	ALL	465	229	221			0	6
PCT1135	MV	AI	12	7	6			0	1
PCT1135	MV	AINPP	5	3	3			0	0
PCT1135	MV	DEM	255	158	155			0	3
PCT1135	MV	DEMNPP	27	22	22			0	0
PCT1135	MV	GRN	0	0	0			0	0
PCT1135	MV	LIB	2	0	0			0	0
PCT1135	MV	LIBNPP	0	0	0			0	0
PCT1135	MV	PF	0	0	0			0	0
PCT1135	MV	REP	27	12	12			0	0
PCT1135	MV	NPP	137	27	25			0	2
PCT1135	MV	NPPALL	169	52	50			0	2
PCT1136	TO	ALL	867	472	462				
PCT1136	TO	AI	12						
PCT1136	TO	DEM	490						
PCT1136	TO	GRN	2						
PCT1136	TO	LIB	4						
PCT1136	TO	PF	3						
PCT1136	TO	REP	69						
PCT1136	TO	NPP	287						
PCT1136	TO	NPPALL	287						
PCT1136	ED	ALL	157	118	118				
PCT1136	ED	AI	4						
PCT1136	ED	DEM	79						
PCT1136	ED	GRN	0						
PCT1136	ED	LIB	0						
PCT1136	ED	PF	0						
PCT1136	ED	REP	8						
PCT1136	ED	NPP	102						
PCT1136	ED	NPPALL	102						
PCT1136	MV	ALL	710	354	344			0	9
PCT1136	MV	AI	8	4	4			0	0
PCT1136	MV	AINPP	2	2	2			0	0
PCT1136	MV	DEM	411	227	220			0	7
PCT1136	MV	DEMNPP	33	24	24			0	0
PCT1136	MV	GRN	2	0	0			0	0
PCT1136	MV	LIB	4	1	1			0	0
PCT1136	MV	LIBNPP	1	1	1			0	0
PCT1136	MV	PF	3	2	2			0	0
PCT1136	MV	REP	61	32	31			0	1
PCT1136	MV	NPP	185	61	60			0	1
PCT1136	MV	NPPALL	221	88	87			0	1
PCT1141	TO	ALL	1056	589	578				
PCT1141	TO	AI	14						
PCT1141	TO	DEM	593						
PCT1141	TO	GRN	10						
PCT1141	TO	LIB	7						
PCT1141	TO	PF	7						
PCT1141	TO	REP	50						
PCT1141	TO	NPP	375						
PCT1141	TO	NPPALL	375						
PCT1141	ED	ALL	220	185	185				
PCT1141	ED	AI	3						
PCT1141	ED	DEM	113						
PCT1141	ED	GRN	2						
PCT1141	ED	LIB	1						
PCT1141	ED	PF	2						
PCT1141	ED	REP	11						
PCT1141	ED	NPP	139						
PCT1141	ED	NPPALL	139						
PCT1141	MV	ALL	836	404	393			0	7
PCT1141	MV	AI	11	0	0			0	0
PCT1141	MV	AINPP	2	1	1			0	0
PCT1141	MV	DEM	480	267	261			0	6
PCT1141	MV	DEMNPP	48	39	39			0	0
PCT1141	MV	GRN	8	3	3			0	0
PCT1141	MV	LIB	6	4	4			0	0
PCT1141	MV	LIBNPP	1	0	0			0	0
PCT1141	MV	PF	5	1	1			0	0
PCT1141	MV	REP	39	20	20			0	0
PCT1141	MV	NPP	236	69	68			0	1
PCT1141	MV	NPPALL	287	109	108			0	1
PCT1142	TO	ALL	896	453	447				
PCT1142	TO	AI	14						
PCT1142	TO	DEM	535						
PCT1142	TO	GRN	7						
PCT1142	TO	LIB	3						
PCT1142	TO	PF	6						
PCT1142	TO	REP	48						
PCT1142	TO	NPP	283						
PCT1142	TO	NPPALL	283						
PCT1142	ED	ALL	175	118	118				
PCT1142	ED	AI	3						
PCT1142	ED	DEM	105						
PCT1142	ED	GRN	2						
PCT1142	ED	LIB	0						
PCT1142	ED	PF	2						
PCT1142	ED	REP	4						
PCT1142	ED	NPP	98						
PCT1142	ED	NPPALL	98						
PCT1142	MV	ALL	721	335	329			0	6
PCT1142	MV	AI	11	2	2			0	0
PCT1142	MV	AINPP	1	1	1			0	0
PCT1142	MV	DEM	430	220	216			0	4
PCT1142	MV	DEMNPP	37	33	33			0	0
PCT1142	MV	GRN	5	0	0			0	0
PCT1142	MV	LIB	4	1	1			0	0
PCT1142	MV	LIBNPP	0	0	0			0	0
PCT1142	MV	PF	4	3	3			0	0
PCT1142	MV	REP	44	22	21			0	1
PCT1142	MV	NPP	185	53	52			0	1
PCT1142	MV	NPPALL	223	87	86			0	1
PCT1143	TO	ALL	1049	562	550				
PCT1143	TO	AI	25						
PCT1143	TO	DEM	574						
PCT1143	TO	GRN	5						
PCT1143	TO	LIB	6						
PCT1143	TO	PF	8						
PCT1143	TO	REP	72						
PCT1143	TO	NPP	359						
PCT1143	TO	NPPALL	359						
PCT1143	ED	ALL	225	189	189				
PCT1143	ED	AI	3						
PCT1143	ED	DEM	135						
PCT1143	ED	GRN	1						
PCT1143	ED	LIB	3						
PCT1143	ED	PF	1						
PCT1143	ED	REP	7						
PCT1143	ED	NPP	122						
PCT1143	ED	NPPALL	122						
PCT1143	MV	ALL	824	373	361			0	9
PCT1143	MV	AI	22	4	4			0	0
PCT1143	MV	AINPP	1	1	1			0	0
PCT1143	MV	DEM	439	225	218			0	7
PCT1143	MV	DEMNPP	46	40	39			0	1
PCT1143	MV	GRN	4	2	2			0	0
PCT1143	MV	LIB	3	1	0			0	1
PCT1143	MV	LIBNPP	0	0	0			0	0
PCT1143	MV	PF	7	0	0			0	0
PCT1143	MV	REP	65	33	33			0	0
PCT1143	MV	NPP	237	67	67			0	0
PCT1143	MV	NPPALL	284	108	107			0	1
PCT1144	TO	ALL	947	505	487				
PCT1144	TO	AI	20						
PCT1144	TO	DEM	548						
PCT1144	TO	GRN	5						
PCT1144	TO	LIB	6						
PCT1144	TO	PF	6						
PCT1144	TO	REP	66						
PCT1144	TO	NPP	296						
PCT1144	TO	NPPALL	296						
PCT1144	ED	ALL	220	165	165				
PCT1144	ED	AI	2						
PCT1144	ED	DEM	134						
PCT1144	ED	GRN	1						
PCT1144	ED	LIB	0						
PCT1144	ED	PF	2						
PCT1144	ED	REP	17						
PCT1144	ED	NPP	98						
PCT1144	ED	NPPALL	98						
PCT1144	MV	ALL	727	340	322			0	11
PCT1144	MV	AI	18	6	6			0	0
PCT1144	MV	AINPP	1	1	1			0	0
PCT1144	MV	DEM	414	229	220			0	9
PCT1144	MV	DEMNPP	32	29	28			0	1
PCT1144	MV	GRN	4	0	0			0	0
PCT1144	MV	LIB	7	3	3			0	0
PCT1144	MV	LIBNPP	0	0	0			0	0
PCT1144	MV	PF	4	1	1			0	0
PCT1144	MV	REP	49	29	29			0	0
PCT1144	MV	NPP	198	42	41			0	1
PCT1144	MV	NPPALL	231	72	70			0	2
PCT1145	TO	ALL	905	572	564				
PCT1145	TO	AI	18						
PCT1145	TO	DEM	576						
PCT1145	TO	GRN	7						
PCT1145	TO	LIB	0						
PCT1145	TO	PF	7						
PCT1145	TO	REP	43						
PCT1145	TO	NPP	254						
PCT1145	TO	NPPALL	254						
PCT1145	ED	ALL	152	152	152				
PCT1145	ED	AI	0						
PCT1145	ED	DEM	100						
PCT1145	ED	GRN	0						
PCT1145	ED	LIB	0						
PCT1145	ED	PF	1						
PCT1145	ED	REP	10						
PCT1145	ED	NPP	82						
PCT1145	ED	NPPALL	82						
PCT1145	MV	ALL	753	420	412			0	7
PCT1145	MV	AI	18	4	4			0	0
PCT1145	MV	AINPP	6	4	4			0	0
PCT1145	MV	DEM	476	299	294			0	5
PCT1145	MV	DEMNPP	34	27	27			0	0
PCT1145	MV	GRN	8	3	3			0	0
PCT1145	MV	LIB	0	0	0			0	0
PCT1145	MV	LIBNPP	0	0	0			0	0
PCT1145	MV	PF	6	2	2			0	0
PCT1145	MV	REP	33	20	20			0	0
PCT1145	MV	NPP	172	61	59			0	2
PCT1145	MV	NPPALL	212	92	90			0	2
PCT1146	TO	ALL	1054	536	525				
PCT1146	TO	AI	21						
PCT1146	TO	DEM	564						
PCT1146	TO	GRN	12						
PCT1146	TO	LIB	8						
PCT1146	TO	PF	7						
PCT1146	TO	REP	71						
PCT1146	TO	NPP	371						
PCT1146	TO	NPPALL	371						
PCT1146	ED	ALL	215	160	160				
PCT1146	ED	AI	2						
PCT1146	ED	DEM	99						
PCT1146	ED	GRN	4						
PCT1146	ED	LIB	2						
PCT1146	ED	PF	0						
PCT1146	ED	REP	16						
PCT1146	ED	NPP	130						
PCT1146	ED	NPPALL	130						
PCT1146	MV	ALL	839	376	365			0	9
PCT1146	MV	AI	19	5	5			0	0
PCT1146	MV	AINPP	2	1	1			0	0
PCT1146	MV	DEM	465	267	261			0	6
PCT1146	MV	DEMNPP	36	25	25			0	0
PCT1146	MV	GRN	8	2	2			0	0
PCT1146	MV	LIB	6	2	2			0	0
PCT1146	MV	LIBNPP	0	0	0			0	0
PCT1146	MV	PF	7	1	1			0	0
PCT1146	MV	REP	55	18	16			0	2
PCT1146	MV	NPP	241	55	54			0	1
PCT1146	MV	NPPALL	279	81	80			0	1
PCT1147	TO	ALL	885	483	469				
PCT1147	TO	AI	13						
PCT1147	TO	DEM	522						
PCT1147	TO	GRN	9						
PCT1147	TO	LIB	4						
PCT1147	TO	PF	4						
PCT1147	TO	REP	51						
PCT1147	TO	NPP	282						
PCT1147	TO	NPPALL	282						
PCT1147	ED	ALL	212	159	159				
PCT1147	ED	AI	2						
PCT1147	ED	DEM	123						
PCT1147	ED	GRN	0						
PCT1147	ED	LIB	2						
PCT1147	ED	PF	1						
PCT1147	ED	REP	11						
PCT1147	ED	NPP	105						
PCT1147	ED	NPPALL	105						
PCT1147	MV	ALL	673	324	310			0	12
PCT1147	MV	AI	11	3	3			0	0
PCT1147	MV	AINPP	0	0	0			0	0
PCT1147	MV	DEM	399	225	218			0	7
PCT1147	MV	DEMNPP	29	23	18			0	5
PCT1147	MV	GRN	12	3	3			0	0
PCT1147	MV	LIB	2	0	0			0	0
PCT1147	MV	LIBNPP	0	0	0			0	0
PCT1147	MV	PF	3	1	1			0	0
PCT1147	MV	REP	40	16	16			0	0
PCT1147	MV	NPP	177	53	53			0	0
PCT1147	MV	NPPALL	206	76	71			0	5
PCT1148	TO	ALL	1028	535	529				
PCT1148	TO	AI	11						
PCT1148	TO	DEM	581						
PCT1148	TO	GRN	8						
PCT1148	TO	LIB	6						
PCT1148	TO	PF	6						
PCT1148	TO	REP	56						
PCT1148	TO	NPP	360						
PCT1148	TO	NPPALL	360						
PCT1148	ED	ALL	224	158	158				
PCT1148	ED	AI	0						
PCT1148	ED	DEM	129						
PCT1148	ED	GRN	3						
PCT1148	ED	LIB	3						
PCT1148	ED	PF	0						
PCT1148	ED	REP	21						
PCT1148	ED	NPP	111						
PCT1148	ED	NPPALL	111						
PCT1148	MV	ALL	804	377	371			0	6
PCT1148	MV	AI	11	1	1			0	0
PCT1148	MV	AINPP	2	2	2			0	0
PCT1148	MV	DEM	452	245	243			0	2
PCT1148	MV	DEMNPP	39	33	33			0	0
PCT1148	MV	GRN	5	1	1			0	0
PCT1148	MV	LIB	3	2	2			0	0
PCT1148	MV	LIBNPP	2	2	2			0	0
PCT1148	MV	PF	6	0	0			0	0
PCT1148	MV	REP	35	18	17			0	1
PCT1148	MV	NPP	249	73	70			0	3
PCT1148	MV	NPPALL	292	110	107			0	3
PCT1149	TO	ALL	939	498	482				
PCT1149	TO	AI	19						
PCT1149	TO	DEM	546						
PCT1149	TO	GRN	5						
PCT1149	TO	LIB	8						
PCT1149	TO	PF	5						
PCT1149	TO	REP	52						
PCT1149	TO	NPP	304						
PCT1149	TO	NPPALL	304						
PCT1149	ED	ALL	229	161	161				
PCT1149	ED	AI	3						
PCT1149	ED	DEM	141						
PCT1149	ED	GRN	0						
PCT1149	ED	LIB	7						
PCT1149	ED	PF	2						
PCT1149	ED	REP	10						
PCT1149	ED	NPP	105						
PCT1149	ED	NPPALL	105						
PCT1149	MV	ALL	710	337	321			0	12
PCT1149	MV	AI	16	4	4			0	0
PCT1149	MV	AINPP	3	2	2			0	0
PCT1149	MV	DEM	405	231	222			0	9
PCT1149	MV	DEMNPP	36	27	27			0	0
PCT1149	MV	GRN	5	2	1			0	1
PCT1149	MV	LIB	1	1	1			0	0
PCT1149	MV	LIBNPP	0	0	0			0	0
PCT1149	MV	PF	3	1	1			0	0
PCT1149	MV	REP	42	25	25			0	0
PCT1149	MV	NPP	199	44	42			0	2
PCT1149	MV	NPPALL	238	73	71			0	2
PCT1151	TO	ALL	0	0	0				
PCT1151	TO	AI	0						
PCT1151	TO	DEM	0						
PCT1151	TO	GRN	0						
PCT1151	TO	LIB	0						
PCT1151	TO	PF	0						
PCT1151	TO	REP	0						
PCT1151	TO	NPP	0						
PCT1151	TO	NPPALL	0						
PCT1151	ED	ALL	0	0	0				
PCT1151	ED	AI	0						
PCT1151	ED	DEM	0						
PCT1151	ED	GRN	0						
PCT1151	ED	LIB	0						
PCT1151	ED	PF	0						
PCT1151	ED	REP	0						
PCT1151	ED	NPP	0						
PCT1151	ED	NPPALL	0						
PCT1151	MV	ALL	0	0	0			0	0
PCT1151	MV	AI	0	0	0			0	0
PCT1151	MV	AINPP	0	0	0			0	0
PCT1151	MV	DEM	0	0	0			0	0
PCT1151	MV	DEMNPP	0	0	0			0	0
PCT1151	MV	GRN	0	0	0			0	0
PCT1151	MV	LIB	0	0	0			0	0
PCT1151	MV	LIBNPP	0	0	0			0	0
PCT1151	MV	PF	0	0	0			0	0
PCT1151	MV	REP	0	0	0			0	0
PCT1151	MV	NPP	0	0	0			0	0
PCT1151	MV	NPPALL	0	0	0			0	0
PCT1152	TO	ALL	890	463	453				
PCT1152	TO	AI	13						
PCT1152	TO	DEM	497						
PCT1152	TO	GRN	4						
PCT1152	TO	LIB	2						
PCT1152	TO	PF	10						
PCT1152	TO	REP	63						
PCT1152	TO	NPP	301						
PCT1152	TO	NPPALL	301						
PCT1152	ED	ALL	180	137	137				
PCT1152	ED	AI	1						
PCT1152	ED	DEM	106						
PCT1152	ED	GRN	0						
PCT1152	ED	LIB	1						
PCT1152	ED	PF	3						
PCT1152	ED	REP	13						
PCT1152	ED	NPP	100						
PCT1152	ED	NPPALL	100						
PCT1152	MV	ALL	710	326	316			0	8
PCT1152	MV	AI	12	3	3			0	0
PCT1152	MV	AINPP	1	1	1			0	0
PCT1152	MV	DEM	391	212	206			0	6
PCT1152	MV	DEMNPP	42	32	32			0	0
PCT1152	MV	GRN	5	1	1			0	0
PCT1152	MV	LIB	1	0	0			0	0
PCT1152	MV	LIBNPP	0	0	0			0	0
PCT1152	MV	PF	7	3	3			0	0
PCT1152	MV	REP	50	20	19			0	1
PCT1152	MV	NPP	201	54	53			0	1
PCT1152	MV	NPPALL	244	87	86			0	1
PCT1153	TO	ALL	940	478	465				
PCT1153	TO	AI	19						
PCT1153	TO	DEM	503						
PCT1153	TO	GRN	3						
PCT1153	TO	LIB	3						
PCT1153	TO	PF	2						
PCT1153	TO	REP	65						
PCT1153	TO	NPP	345						
PCT1153	TO	NPPALL	345						
PCT1153	ED	ALL	210	181	181				
PCT1153	ED	AI	2						
PCT1153	ED	DEM	122						
PCT1153	ED	GRN	1						
PCT1153	ED	LIB	0						
PCT1153	ED	PF	1						
PCT1153	ED	REP	17						
PCT1153	ED	NPP	103						
PCT1153	ED	NPPALL	103						
PCT1153	MV	ALL	730	297	284			0	11
PCT1153	MV	AI	17	4	4			0	0
PCT1153	MV	AINPP	5	4	4			0	0
PCT1153	MV	DEM	381	188	178			0	10
PCT1153	MV	DEMNPP	30	21	21			0	0
PCT1153	MV	GRN	2	0	0			0	0
PCT1153	MV	LIB	3	1	1			0	0
PCT1153	MV	LIBNPP	1	1	1			0	0
PCT1153	MV	PF	1	1	1			0	0
PCT1153	MV	REP	48	26	25			0	1
PCT1153	MV	NPP	242	51	51			0	0
PCT1153	MV	NPPALL	278	77	77			0	0
PCT1154	TO	ALL	0	0	0				
PCT1154	TO	AI	0						
PCT1154	TO	DEM	0						
PCT1154	TO	GRN	0						
PCT1154	TO	LIB	0						
PCT1154	TO	PF	0						
PCT1154	TO	REP	0						
PCT1154	TO	NPP	0						
PCT1154	TO	NPPALL	0						
PCT1154	ED	ALL	0	0	0				
PCT1154	ED	AI	0						
PCT1154	ED	DEM	0						
PCT1154	ED	GRN	0						
PCT1154	ED	LIB	0						
PCT1154	ED	PF	0						
PCT1154	ED	REP	0						
PCT1154	ED	NPP	0						
PCT1154	ED	NPPALL	0						
PCT1154	MV	ALL	0	0	0			0	0
PCT1154	MV	AI	0	0	0			0	0
PCT1154	MV	AINPP	0	0	0			0	0
PCT1154	MV	DEM	0	0	0			0	0
PCT1154	MV	DEMNPP	0	0	0			0	0
PCT1154	MV	GRN	0	0	0			0	0
PCT1154	MV	LIB	0	0	0			0	0
PCT1154	MV	LIBNPP	0	0	0			0	0
PCT1154	MV	PF	0	0	0			0	0
PCT1154	MV	REP	0	0	0			0	0
PCT1154	MV	NPP	0	0	0			0	0
PCT1154	MV	NPPALL	0	0	0			0	0
PCT7001	TO	ALL	773	498	480				
PCT7001	TO	AI	12						
PCT7001	TO	DEM	490						
PCT7001	TO	GRN	10						
PCT7001	TO	LIB	2						
PCT7001	TO	PF	1						
PCT7001	TO	REP	31						
PCT7001	TO	NPP	227						
PCT7001	TO	NPPALL	227						
PCT7001	ED	ALL	141	149	149				
PCT7001	ED	AI	5						
PCT7001	ED	DEM	87						
PCT7001	ED	GRN	4						
PCT7001	ED	LIB	0						
PCT7001	ED	PF	0						
PCT7001	ED	REP	4						
PCT7001	ED	NPP	92						
PCT7001	ED	NPPALL	92						
PCT7001	MV	ALL	632	349	331			0	14
PCT7001	MV	AI	7	2	2			0	0
PCT7001	MV	AINPP	1	0	0			0	0
PCT7001	MV	DEM	403	261	250			0	11
PCT7001	MV	DEMNPP	49	43	43			0	0
PCT7001	MV	GRN	6	2	2			0	0
PCT7001	MV	LIB	2	1	1			0	0
PCT7001	MV	LIBNPP	0	0	0			0	0
PCT7001	MV	PF	2	0	0			0	0
PCT7001	MV	REP	27	13	12			0	1
PCT7001	MV	NPP	135	27	25			0	2
PCT7001	MV	NPPALL	185	70	68			0	2
PCT7002	TO	ALL	714	429	412				
PCT7002	TO	AI	11						
PCT7002	TO	DEM	442						
PCT7002	TO	GRN	5						
PCT7002	TO	LIB	8						
PCT7002	TO	PF	0						
PCT7002	TO	REP	41						
PCT7002	TO	NPP	207						
